"","borough","neighborhood","building.class.category","tax.class.at.present","block","lot","ease.ment","building.class.at.present","address","apartment.number","zip.code","residential.units","commercial.units","total.units","land.square.feet","gross.square.feet","year.built","tax.class.at.time.of.sale","building.class.at.time.of.sale","sale.price","sale.date","sale.price.n","gross.sqft","land.sqft","outliers"
"8676",1,"MIDTOWN EAST             ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1344,1257,NA,"R4","305 EAST 51ST STREET                     ","RU12A       ",10022,1,0,1," -   "," -   ",2007,2,"R4"," 3,457,079 ","10/2/2015",3457079,NA,NA,0
"8677",1,"MIDTOWN EAST             ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1344,1262,NA,"R4","305 EAST 51ST   STREET                   ","RU14A       ",10022,1,0,1," -   "," -   ",2007,2,"R4"," 3,492,751 ","9/18/2015",3492751,NA,NA,0
"8678",1,"MIDTOWN EAST             ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1344,1264,NA,"R4","305 EAST 51ST   STREET                   ","RU14C       ",10022,1,0,1," -   "," -   ",2007,2,"R4"," 1,126,019 ","6/1/2016",1126019,NA,NA,0
"8680",1,"MIDTOWN EAST             ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1344,1267,NA,"R4","305 EAST 51ST   STREET                   ","RU15A       ",10022,1,0,1," -   "," -   ",2007,2,"R4"," 3,528,422 ","9/21/2015",3528422,NA,NA,0
"8681",1,"MIDTOWN EAST             ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1344,1272,NA,"R4","305 EAST 51ST   STREET                   ","RU16A       ",10022,1,0,1," -   "," -   ",2007,2,"R4"," 3,564,094 ","9/4/2015",3564094,NA,NA,0
"8682",1,"MIDTOWN EAST             ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1344,1277,NA,"R4","305 EAST 51ST   STREET                   ","RU17A       ",10022,1,0,1," -   "," -   ",2007,2,"R4"," 3,599,764 ","10/6/2015",3599764,NA,NA,0
"8683",1,"MIDTOWN EAST             ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1344,1278,NA,"R4","305 EAST 51ST   STREET                   ","RU17B       ",10022,1,0,1," -   "," -   ",2007,2,"R4"," 2,795,096 ","9/8/2015",2795096,NA,NA,0
"8684",1,"MIDTOWN EAST             ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1344,1279,NA,"R4","305 EAST 51ST STREET                     ","RU17C       ",10022,1,0,1," -   "," -   ",2007,2,"R4"," 1,411,267 ","9/30/2015",1411267,NA,NA,0
"8685",1,"MIDTOWN EAST             ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1344,1280,NA,"R4","305 EAST 51ST   STREET                   ","RU17D       ",10022,1,0,1," -   "," -   ",2007,2,"R4"," 1,756,481 ","9/8/2015",1756481,NA,NA,0
"8686",1,"MIDTOWN EAST             ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1344,1281,NA,"R4","305 EAST 51ST STREET                     ","RU17F       ",10022,1,0,1," -   "," -   ",2007,2,"R4"," 2,632,176 ","10/13/2015",2632176,NA,NA,0
"8687",1,"MIDTOWN EAST             ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1344,1282,NA,"R4","305 EAST 51ST   STREET                   ","RU18A       ",10022,1,0,1," -   "," -   ",2007,2,"R4"," 3,711,753 ","9/9/2015",3711753,NA,NA,0
"8688",1,"MIDTOWN EAST             ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1344,1283,NA,"R4","305 EAST 51ST   STREET                   ","RU18B       ",10022,1,0,1," -   "," -   ",2007,2,"R4"," 2,846,008 ","9/25/2015",2846008,NA,NA,0
"8689",1,"MIDTOWN EAST             ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1344,1284,NA,"R4","305 EAST 51ST   STREET                   ","RU18C       ",10022,1,0,1," -   "," -   ",2007,2,"R4"," 1,166,785 ","6/1/2016",1166785,NA,NA,0
"8690",1,"MIDTOWN EAST             ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1344,1285,NA,"R4","305 EAST 51ST STREET                     ","RU18D       ",10022,1,0,1," -   "," -   ",2007,2,"R4"," 1,779,495 ","9/29/2015",1779495,NA,NA,0
"8691",1,"MIDTOWN EAST             ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1344,1286,NA,"R4","305 EAST 51ST   STREET                   ","RU18F       ",10022,1,0,1," -   "," -   ",2007,2,"R4"," 2,781,386 ","9/11/2015",2781386,NA,NA,0
"8692",1,"MIDTOWN EAST             ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1344,1287,NA,"R4","305 EAST 51ST STREET                     ","RU19A       ",10022,1,0,1," -   "," -   ",2007,2,"R4"," 3,747,476 ","11/12/2015",3747476,NA,NA,0
"8693",1,"MIDTOWN EAST             ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1344,1288,NA,"R4","305 EAST 51ST STREET                     ","RU19B       ",10022,1,0,1," -   "," -   ",2007,2,"R4"," 2,883,721 ","11/13/2015",2883721,NA,NA,0
"8694",1,"MIDTOWN EAST             ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1344,1289,NA,"R4","305 EAST 51ST STREET                     ","RU19C       ",10022,1,0,1," -   "," -   ",2007,2,"R4"," 1,431,539 ","4/15/2016",1431539,NA,NA,0
"8695",1,"MIDTOWN EAST             ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1344,1290,NA,"R4","305 EAST 51ST STREET                     ","RU19D       ",10022,1,0,1," -   "," -   ",2007,2,"R4"," 1,830,420 ","11/25/2015",1830420,NA,NA,0
"8696",1,"MIDTOWN EAST             ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1344,1291,NA,"R4","305 EAST 51ST STREET                     ","RU19F       ",10022,1,0,1," -   "," -   ",2007,2,"R4"," 2,878,142 ","11/16/2015",2878142,NA,NA,0
"8697",1,"MIDTOWN EAST             ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1344,1293,NA,"R4","305 EAST 51ST STREET                     ","RU20B       ",10022,1,0,1," -   "," -   ",2007,2,"R4"," 2,965,205 ","1/22/2016",2965205,NA,NA,0
"8698",1,"MIDTOWN EAST             ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1344,1294,NA,"R4","305 EAST 51ST STREET                     ","RU20C       ",10022,1,0,1," -   "," -   ",2007,2,"R4"," 1,197,351 ","7/5/2016",1197351,NA,NA,0
"8699",1,"MIDTOWN EAST             ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1344,1295,NA,"R4","305 EAST 51ST STREET                     ","RU20D       ",10022,1,0,1," -   "," -   ",2007,2,"R4"," 2,018,810 ","1/14/2016",2018810,NA,NA,0
"8700",1,"MIDTOWN EAST             ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1344,1296,NA,"R4","305 EAST 51ST   STREET                   ","RU20F       ",10022,1,0,1," -   "," -   ",2007,2,"R4"," 2,903,622 ","12/18/2015",2903622,NA,NA,0
"8701",1,"MIDTOWN EAST             ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1344,1298,NA,"R4","305 EAST 51ST STREET                     ","RU23B       ",10022,1,0,1," -   "," -   ",2007,2,"R4"," 1,958,222 ","2/10/2016",1958222,NA,NA,0
"8702",1,"MIDTOWN EAST             ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1344,1299,NA,"R4","305 EAST 51ST   STREET                   ","RU23C       ",10022,1,0,1," -   "," -   ",2007,2,"R4"," 4,983,674 ","2/1/2016",4983674,NA,NA,0
"8703",1,"MIDTOWN EAST             ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1344,1300,NA,"R4","305 EAST 51ST STREET                     ","RU24A       ",10022,1,0,1," -   "," -   ",2007,2,"R4"," 4,765,021 ","1/11/2016",4765021,NA,NA,0
"8704",1,"MIDTOWN EAST             ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1344,1301,NA,"R4","305 EAST 51ST   STREET                   ","RU24B       ",10022,1,0,1," -   "," -   ",2007,2,"R4"," 1,820,546 ","12/11/2015",1820546,NA,NA,0
"8705",1,"MIDTOWN EAST             ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1344,1302,NA,"R4","305 EAST 51ST STREET                     ","RU24C       ",10022,1,0,1," -   "," -   ",2007,2,"R4"," 4,816,779 ","1/13/2016",4816779,NA,NA,0
"8706",1,"MIDTOWN EAST             ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1344,1303,NA,"R4","305 EAST 51ST STREET                     ","RU25A       ",10022,1,0,1," -   "," -   ",2007,2,"R4"," 4,815,979 ","1/7/2016",4815979,NA,NA,0
"8707",1,"MIDTOWN EAST             ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1344,1304,NA,"R4","305 EAST 51ST   STREET                   ","RU25B       ",10022,1,0,1," -   "," -   ",2007,2,"R4"," 1,835,834 ","12/16/2015",1835834,NA,NA,0
"8708",1,"MIDTOWN EAST             ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1344,1305,NA,"R4","305 EAST 51ST   STREET                   ","RU25C       ",10022,1,0,1," -   "," -   ",2007,2,"R4"," 4,713,909 ","1/29/2016",4713909,NA,NA,0
"8709",1,"MIDTOWN EAST             ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1344,1306,NA,"R4","305 EAST 51ST   STREET                   ","RU26A       ",10022,1,0,1," -   "," -   ",2007,2,"R4"," 4,866,578 ","2/5/2016",4866578,NA,NA,0
"8710",1,"MIDTOWN EAST             ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1344,1307,NA,"R4","305 EAST 51ST   STREET                   ","RU26B       ",10022,1,0,1," -   "," -   ",2007,2,"R4"," 1,851,120 ","12/23/2015",1851120,NA,NA,0
"8711",1,"MIDTOWN EAST             ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1344,1308,NA,"R4","305 EAST 51ST   STREET                   ","RU26C       ",10022,1,0,1," -   "," -   ",2007,2,"R4"," 4,805,958 ","1/7/2016",4805958,NA,NA,0
"8712",1,"MIDTOWN EAST             ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1344,1309,NA,"R4","305 EAST 51ST   STREET                   ","RU27A       ",10022,1,0,1," -   "," -   ",2007,2,"R4"," 5,070,681 ","1/21/2016",5070681,NA,NA,0
"8713",1,"MIDTOWN EAST             ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1344,1310,NA,"R4","305 EAST 51ST   STREET                   ","RU27B       ",10022,1,0,1," -   "," -   ",2007,2,"R4"," 1,896,960 ","1/21/2016",1896960,NA,NA,0
"8714",1,"MIDTOWN EAST             ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1344,1311,NA,"R4","305 EAST 51ST   STREET                   ","RU27C       ",10022,1,0,1," -   "," -   ",2007,2,"R4"," 5,060,568 ","1/29/2016",5060568,NA,NA,0
"8715",1,"MIDTOWN EAST             ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1344,1312,NA,"R4","305 EAST 51ST   STREET                   ","RU28A       ",10022,1,0,1," -   "," -   ",2007,2,"R4"," 5,314,854 ","1/7/2016",5314854,NA,NA,0
"8716",1,"MIDTOWN EAST             ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1344,1313,NA,"R4","305 EAST 51ST   STREET                   ","RU28B       ",10022,1,0,1," -   "," -   ",2007,2,"R4"," 2,070,077 ","12/15/2015",2070077,NA,NA,0
"8717",1,"MIDTOWN EAST             ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1344,1314,NA,"R4","305 EAST 51ST STREET                     ","RU28C       ",10022,1,0,1," -   "," -   ",2007,2,"R4"," 4,769,922 ","7/18/2016",4769922,NA,NA,0
"8718",1,"MIDTOWN EAST             ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1344,1315,NA,"R4","305 EAST 51ST   STREET                   ","RU29A       ",10022,1,0,1," -   "," -   ",2007,2,"R4"," 5,533,732 ","2/12/2016",5533732,NA,NA,0
"8719",1,"MIDTOWN EAST             ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1344,1316,NA,"R4","305 EAST 51ST   STREET                   ","RU29B       ",10022,1,0,1," -   "," -   ",2007,2,"R4"," 1,957,938 ","2/23/2016",1957938,NA,NA,0
"8720",1,"MIDTOWN EAST             ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1344,1318,NA,"R4","305 EAST 51ST   STREET                   ","RU30A       ",10022,1,0,1," -   "," -   ",2007,2,"R4"," 5,562,499 ","10/2/2015",5562499,NA,NA,0
"8721",1,"MIDTOWN EAST             ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1344,1319,NA,"R4","305 EAST 51ST   STREET                   ","RU30B       ",10022,1,0,1," -   "," -   ",2007,2,"R4"," 2,161,602 ","2/23/2016",2161602,NA,NA,0
"8722",1,"MIDTOWN EAST             ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1344,1320,NA,"R4","305 EAST 51ST   STREET                   ","RU30C       ",10022,1,0,1," -   "," -   ",2007,2,"R4"," 5,185,104 ","2/24/2016",5185104,NA,NA,0
"8723",1,"MIDTOWN EAST             ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1344,1321,NA,"R4","305 EAST 51ST   STREET                   ","RU31A       ",10022,1,0,1," -   "," -   ",2007,2,"R4"," 5,816,916 ","3/4/2016",5816916,NA,NA,0
"8731",1,"MIDTOWN EAST             ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1346,1030,NA,"R4","320 EAST 54TH STREET                     ","4F          ",10022,1,0,1," -   "," -   ",1959,2,"R4"," 830,000 ","2/16/2016",830000,NA,NA,0
"8732",1,"MIDTOWN EAST             ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1346,1033,NA,"R4","320 EAST 54TH   STREET                   ","5A          ",10022,1,0,1," -   "," -   ",1959,2,"R4"," 545,000 ","4/27/2016",545000,NA,NA,0
"8733",1,"MIDTOWN EAST             ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1346,1058,NA,"R4","320 EAST 54TH STREET                     ","8B          ",10022,1,0,1," -   "," -   ",1959,2,"R4"," 815,000 ","1/15/2016",815000,NA,NA,0
"8746",1,"MIDTOWN EAST             ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1362,1152,NA,"R4","400 EAST 51ST STREET                     ","28A         ",10022,1,0,1," -   "," -   ",2002,2,"R4"," 4,650,000 ","11/6/2015",4650000,NA,NA,0
"8747",1,"MIDTOWN EAST             ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1362,1211,NA,"R4","400 EAST 51ST STREET                     ","4F          ",10022,1,0,1," -   "," -   ",2002,2,"R4"," 2,050,000 ","5/5/2016",2050000,NA,NA,0
"8749",1,"MIDTOWN EAST             ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1365,1041,NA,"R4","411 EAST 53RD   STREET                   ","4M          ",10022,1,0,1," -   "," -   ",1958,2,"R4"," 767,500 ","1/20/2016",767500,NA,NA,0
"8751",1,"MIDTOWN EAST             ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1365,1118,NA,"R4","411 EAST 53RD STREET                     ","11E         ",10022,1,0,1," -   "," -   ",1958,2,"R4"," 659,826 ","3/8/2016",659826,NA,NA,0
"8754",1,"MIDTOWN EAST             ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1365,1143,NA,"R4","411 EAST 53RD   STREET                   ","14G         ",10022,1,0,1," -   "," -   ",1958,2,"R4"," 850,000 ","8/31/2016",850000,NA,NA,0
"8755",1,"MIDTOWN EAST             ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1365,1413,NA,"R4","400 EAST 54TH STREET                     ","16F         ",10022,1,0,1," -   "," -   ",1972,2,"R4"," 1,400,000 ","5/11/2016",1400000,NA,NA,0
"8756",1,"MIDTOWN EAST             ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1365,1417,NA,"R4","400 EAST 54TH   STREET                   ","17B         ",10022,1,0,1," -   "," -   ",1972,2,"R4"," 1,108,000 ","6/15/2016",1108000,NA,NA,0
"8757",1,"MIDTOWN EAST             ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1365,1434,NA,"R4","400 EAST 54TH   STREET                   ","19C         ",10022,1,0,1," -   "," -   ",1972,2,"R4"," 1,633,750 ","3/1/2016",1633750,NA,NA,0
"8758",1,"MIDTOWN EAST             ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1365,1465,NA,"R4","400 EAST 54TH ST                         ","23B         ",10022,1,0,1," -   "," -   ",1972,2,"R4"," 1,344,599 ","12/21/2015",1344599,NA,NA,0
"8759",1,"MIDTOWN EAST             ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1365,1517,NA,"R4","400 EAST 54TH STREET                     ","29F         ",10022,1,0,1," -   "," -   ",1972,2,"R4"," 1,390,000 ","7/20/2016",1390000,NA,NA,0
"8761",1,"MIDTOWN EAST             ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1366,1023,NA,"R4","415 EAST 54TH STREET                     ","6E          ",10022,1,0,1," -   "," -   ",1983,2,"R4"," 1,100,000 ","11/16/2015",1100000,NA,NA,0
"8763",1,"MIDTOWN EAST             ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1366,1033,NA,"R4","415 EAST 54TH STREET                     ","8F          ",10022,1,0,1," -   "," -   ",1983,2,"R4"," 1,552,000 ","7/7/2016",1552000,NA,NA,0
"8765",1,"MIDTOWN EAST             ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1366,1051,NA,"R4","415 EAST 54TH STREET                     ","12F         ",10022,1,0,1," -   "," -   ",1983,2,"R4"," 1,595,000 ","6/16/2016",1595000,NA,NA,0
"8766",1,"MIDTOWN EAST             ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1366,1064,NA,"R4","415 EAST 54TH   STREET                   ","17 H        ",10022,1,0,1," -   "," -   ",1983,2,"R4"," 1,565,000 ","1/15/2016",1565000,NA,NA,0
"8767",1,"MIDTOWN EAST             ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1368,1008,NA,"R4","444 EAST 57TH STREET                     ","3D          ",10022,1,0,1," -   "," -   ",1927,2,"R4"," 1,725,000 ","12/30/2015",1725000,NA,NA,0
"8768",1,"MIDTOWN EAST             ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1368,1009,NA,"R4","444 EAST 57TH   STREET                   ","4A          ",10022,1,0,1," -   "," -   ",1927,2,"R4"," 2,100,000 ","9/28/2015",2100000,NA,NA,0
"8769",1,"MIDTOWN EAST             ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1368,1045,NA,"R4","444 EAST 57TH   STREET                   ","PHE/F       ",10022,1,0,1," -   "," -   ",1927,2,"R4"," 6,625,000 ","7/25/2016",6625000,NA,NA,0
"8770",1,"MIDTOWN EAST             ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1369,1035,NA,"R4","420 EAST 58TH   STREET                   ","14A         ",10022,1,0,1," -   "," -   ",1985,2,"R4"," 969,000 ","7/22/2016",969000,NA,NA,0
"8771",1,"MIDTOWN EAST             ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1369,1039,NA,"R4","420 EAST 58TH STREET                     ","15B         ",10022,1,0,1," -   "," -   ",1985,2,"R4"," 1,275,000 ","6/30/2016",1275000,NA,NA,0
"8772",1,"MIDTOWN EAST             ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1369,1044,NA,"R4","420 EAST 58TH   STREET                   ","17A         ",10022,1,0,1," -   "," -   ",1985,2,"R4"," 996,000 ","5/3/2016",996000,NA,NA,0
"8773",1,"MIDTOWN EAST             ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1369,1070,NA,"R4","420 EAST 58TH   STREET                   ","25C         ",10022,1,0,1," -   "," -   ",1985,2,"R4"," 775,000 ","1/29/2016",775000,NA,NA,0
"8776",1,"MIDTOWN EAST             ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1370,1041,NA,"R4","40 SUTTON PLACE                          ","6D          ",10022,1,0,1," -   "," -   ",1981,2,"R4"," 475,000 ","12/9/2015",475000,NA,NA,0
"8777",1,"MIDTOWN EAST             ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1370,1050,NA,"R4","40 SUTTON PLACE                          ","7D          ",10022,1,0,1," -   "," -   ",1981,2,"R4"," 440,000 ","9/10/2015",440000,NA,NA,0
"8778",1,"MIDTOWN EAST             ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1370,1051,NA,"R4","40 SUTTON PLACE                          ","7E          ",10022,1,0,1," -   "," -   ",1981,2,"R4"," 535,000 ","9/16/2015",535000,NA,NA,0
"8782",1,"MIDTOWN EAST             ","15  CONDOS - 2-10 UNIT RESIDENTIAL          ","2C",1362,1001,NA,"R1","421 E 50TH STREET                        ","1F          ",10022,1,0,1," -   "," -   ",1902,2,"R1"," 370,000 ","11/13/2015",370000,NA,NA,0
"9196",1,"MIDTOWN WEST             ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1005,1007,NA,"R4","135 WEST 52ND STREET                     ","9A          ",10019,1,0,1," -   "," -   ",1987,2,"R4"," 1,893,945 ","3/28/2016",1893945,NA,NA,0
"9197",1,"MIDTOWN WEST             ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1005,1008,NA,"R4","135 WEST 52ND STREET                     ","9B          ",10019,1,0,1," -   "," -   ",1987,2,"R4"," 1,949,948 ","11/20/2015",1949948,NA,NA,0
"9198",1,"MIDTOWN WEST             ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1005,1009,NA,"R4","135 WEST 52ND STREET                     ","9C          ",10019,1,0,1," -   "," -   ",1987,2,"R4"," 1,568,105 ","12/1/2015",1568105,NA,NA,0
"9199",1,"MIDTOWN WEST             ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1005,1010,NA,"R4","135 WEST 52ND STREET                     ","9D          ",10019,1,0,1," -   "," -   ",1987,2,"R4"," 1,588,470 ","11/18/2015",1588470,NA,NA,0
"9200",1,"MIDTOWN WEST             ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1005,1011,NA,"R4","135 WEST 52ND STREET                     ","9E          ",10019,1,0,1," -   "," -   ",1987,2,"R4"," 1,980,496 ","12/15/2015",1980496,NA,NA,0
"9201",1,"MIDTOWN WEST             ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1005,1012,NA,"R4","135 WEST 52ND STREET                     ","9F          ",10019,1,0,1," -   "," -   ",1987,2,"R4"," 1,853,215 ","11/16/2015",1853215,NA,NA,0
"9202",1,"MIDTOWN WEST             ","13  CONDOS - ELEVATOR APARTMENTS            ","2",1005,1013,NA,"R4","135 WEST 52ND STREET                     ","10A         ",10019,1,0,1," -   "," -   ",1987,2,"R4"," 1,873,580 ","1/28/2016",1873580,NA,NA,0
